Sales Person,Geo,Product,Date,Amount,Boxes
SP05,G2,P17,16-09-2022,1393,140
SP02,G3,P03,02-01-2023,4368,398
SP12,G1,P22,04-07-2022,1694,77
SP12,G2,P12,03-05-2023,3094,124
SP14,G2,P20,24-07-2023,2177,137
SP13,G3,P08,05-07-2023,5488,499
SP14,G4,P09,18-05-2023,3017,302
SP13,G2,P22,18-07-2023,1435,58
SP01,G3,P10,25-02-2023,2324,130
SP25,G4,P18,21-06-2023,9443,945
SP23,G2,P04,03-08-2023,18116,1133
SP10,G2,P13,03-03-2023,616,28
SP05,G6,P07,03-08-2022,5313,231
SP07,G2,P19,20-07-2023,9541,398
SP05,G6,P03,29-12-2022,3668,334
SP25,G2,P11,17-06-2023,6993,350
SP15,G1,P14,26-05-2023,8680,868
SP23,G4,P14,25-05-2023,2002,223
SP23,G6,P17,11-07-2022,7707,643
SP18,G6,P22,06-04-2023,490,22
SP11,G3,P19,08-09-2023,13685,595
SP05,G5,P01,14-04-2023,6244,694
SP08,G3,P12,29-10-2022,3731,156
SP16,G5,P06,27-02-2023,4242,266
SP21,G3,P12,04-11-2022,11193,448
SP22,G3,P15,08-09-2023,12740,531
SP17,G4,P06,30-01-2023,6671,393
SP23,G6,P16,03-09-2022,12670,1810
SP21,G6,P06,18-08-2023,7217,452
SP10,G3,P09,29-04-2023,6762,615
SP14,G2,P10,22-10-2022,12579,699
SP18,G5,P19,09-02-2023,315,14
SP04,G6,P13,14-06-2023,12061,549
SP06,G6,P09,11-09-2023,2786,349
SP01,G2,P09,17-12-2022,4753,433
SP06,G3,P18,23-10-2022,11823,1183
SP01,G1,P05,28-10-2022,3661,204
SP05,G2,P20,30-06-2023,2009,126
SP21,G4,P01,30-09-2022,8456,705
SP07,G2,P10,09-12-2022,560,32
SP05,G2,P15,13-07-2022,5355,224
SP02,G2,P19,20-07-2022,14805,644
SP09,G1,P21,08-08-2022,6867,529
SP04,G4,P14,17-12-2022,8085,809
SP08,G2,P19,10-02-2023,11445,498
SP06,G1,P14,04-05-2023,1022,114
SP25,G3,P05,27-02-2023,8890,556
SP21,G3,P04,17-05-2023,2604,174
SP23,G4,P05,16-09-2022,2177,121
SP14,G6,P20,26-11-2022,2723,171
SP22,G5,P15,07-07-2022,5439,202
SP02,G1,P19,10-05-2023,18599,775
SP05,G6,P02,10-07-2023,8582,344
SP25,G1,P19,02-08-2022,784,33
SP15,G3,P22,14-11-2022,3031,122
SP13,G4,P09,25-09-2023,1141,104
SP15,G3,P17,19-01-2023,3563,324
SP04,G6,P08,23-05-2023,406,37
SP16,G4,P22,27-03-2023,1953,89
SP16,G5,P14,19-09-2022,12747,1417
SP07,G5,P18,24-07-2023,756,76
SP22,G4,P11,08-08-2022,18571,845
SP13,G6,P16,20-10-2022,3010,377
SP07,G4,P22,15-09-2022,4249,170
SP03,G5,P09,18-08-2023,1288,144
SP13,G2,P06,29-09-2022,1085,78
SP08,G2,P05,12-08-2022,28,2
SP06,G2,P16,29-12-2022,4403,490
SP05,G3,P08,07-08-2023,6279,483
SP07,G1,P09,28-02-2023,9030,821
SP01,G6,P22,13-07-2023,1484,60
SP05,G6,P05,06-07-2022,10276,571
SP22,G1,P06,12-07-2022,6713,420
SP22,G2,P12,04-09-2022,9688,422
SP19,G2,P13,19-04-2023,10633,484
SP05,G2,P21,03-09-2023,6405,458
SP06,G3,P17,24-02-2023,7112,647
SP07,G1,P12,08-08-2022,665,28
SP23,G1,P15,07-09-2023,9912,397
SP24,G5,P18,24-03-2023,6923,693
SP07,G4,P03,24-12-2022,2674,191
SP19,G3,P05,15-06-2023,1064,56
SP10,G4,P16,22-08-2022,15351,2559
SP23,G1,P07,19-01-2023,7203,301
SP25,G3,P15,25-09-2022,8036,335
SP11,G3,P10,23-09-2022,1869,99
SP14,G3,P19,29-01-2023,8008,334
SP12,G4,P17,24-09-2023,5558,428
SP18,G1,P04,21-03-2023,6860,429
SP11,G5,P21,24-03-2023,3815,255
SP07,G4,P21,29-06-2023,3234,249
SP06,G2,P19,06-07-2022,4403,201
SP14,G1,P11,25-04-2023,5803,264
SP13,G4,P20,25-02-2023,5068,338
SP07,G6,P18,01-06-2023,6790,970
SP06,G1,P17,17-12-2022,4172,321
SP25,G1,P08,11-09-2022,10066,775
SP15,G3,P20,04-08-2022,1239,78
SP11,G1,P02,27-04-2023,9646,402
SP09,G5,P12,21-11-2022,15925,637
SP18,G3,P04,06-03-2023,672,45
SP20,G3,P09,29-12-2022,1890,237
SP22,G2,P08,14-04-2023,2674,191
SP11,G3,P13,20-02-2023,7175,327
SP05,G1,P03,09-01-2023,2044,158
SP19,G1,P09,10-09-2022,252,23
SP17,G6,P16,17-02-2023,1820,304
SP24,G4,P14,01-08-2022,7210,721
SP19,G5,P05,18-09-2023,987,55
SP18,G2,P07,30-06-2023,8687,378
SP23,G6,P18,23-08-2023,13510,1930
SP12,G3,P09,18-04-2023,10983,999
SP08,G2,P07,18-04-2023,6321,288
SP22,G2,P20,13-01-2023,1876,111
SP10,G3,P10,20-02-2023,1785,105
SP18,G6,P05,08-01-2023,11312,596
SP11,G6,P10,09-06-2023,5215,290
SP03,G5,P20,03-02-2023,15120,890
SP19,G4,P18,18-04-2023,1960,245
SP12,G3,P06,29-07-2022,980,70
SP25,G4,P16,26-11-2022,6377,709
SP16,G6,P07,05-04-2023,4543,190
SP07,G6,P03,15-08-2023,7497,577
SP20,G3,P13,25-05-2023,2989,158
SP24,G6,P05,02-08-2022,1057,63
SP16,G2,P06,13-11-2022,1659,119
SP20,G3,P14,26-11-2022,6839,855
SP10,G2,P01,02-08-2022,4277,476
SP21,G1,P16,16-09-2023,8197,1367
SP12,G1,P03,23-08-2023,700,54
SP07,G1,P07,25-07-2023,2240,102
SP10,G6,P17,26-09-2022,8155,816
SP18,G1,P18,20-07-2023,7252,907
SP11,G6,P17,27-04-2023,4494,375
SP06,G5,P22,08-09-2023,11410,497
SP14,G2,P18,15-04-2023,14245,1583
SP11,G5,P17,28-09-2023,9268,713
SP21,G5,P17,21-07-2023,7182,553
SP24,G4,P22,03-12-2022,4802,209
SP01,G4,P22,13-01-2023,9240,420
SP22,G4,P16,01-09-2022,1589,199
SP23,G3,P02,14-07-2022,4557,190
SP02,G5,P05,26-07-2023,4466,249
SP01,G4,P15,23-08-2022,6818,273
SP05,G5,P21,20-10-2022,4767,367
SP07,G1,P21,07-10-2022,17136,1143
SP01,G2,P15,05-04-2023,784,33
SP11,G4,P10,04-12-2022,12047,603
SP14,G6,P15,07-09-2023,1925,75
SP03,G1,P07,25-09-2022,5222,218
SP17,G2,P10,24-09-2022,4088,205
SP11,G6,P04,11-08-2022,8806,490
SP24,G3,P15,24-07-2023,280,12
SP06,G4,P02,02-03-2023,7217,301
SP12,G5,P07,16-08-2022,8645,346
SP14,G6,P04,28-10-2022,11025,735
SP04,G3,P19,23-09-2022,2702,113
SP19,G6,P11,03-09-2022,5523,252
SP10,G2,P14,02-01-2023,13559,1695
SP12,G6,P13,29-04-2023,7735,369
SP09,G2,P12,04-09-2023,11963,521
SP21,G5,P09,20-11-2022,2373,297
SP19,G3,P08,23-10-2022,3332,238
SP15,G6,P19,26-09-2022,6118,279
SP02,G6,P12,11-04-2023,6937,290
SP08,G4,P21,17-05-2023,8736,624
SP07,G1,P18,11-11-2022,994,100
SP25,G4,P13,07-09-2023,8449,423
SP05,G3,P03,13-03-2023,1589,133
SP25,G5,P08,15-08-2022,2009,144
SP19,G4,P17,19-05-2023,4802,370
SP21,G5,P15,28-09-2023,14350,574
SP01,G2,P02,26-07-2023,7504,301
SP10,G4,P13,16-05-2023,3136,166
SP14,G3,P20,29-07-2022,1302,82
SP14,G1,P17,03-09-2022,4711,363
SP24,G5,P14,26-07-2022,4053,406
SP22,G1,P12,01-08-2023,5978,240
SP18,G3,P22,14-10-2022,3787,158
SP20,G3,P06,04-05-2023,5446,321
SP08,G1,P20,26-11-2022,3640,203
SP12,G4,P11,24-07-2023,630,34
SP24,G4,P20,30-06-2023,1995,118
SP13,G6,P12,03-06-2023,2009,84
SP12,G3,P21,16-01-2023,3339,223
SP16,G1,P07,08-12-2022,2429,102
SP08,G5,P06,29-05-2023,12229,765
SP22,G6,P08,11-12-2022,2163,155
SP05,G3,P16,03-09-2022,11242,1406
SP13,G6,P06,08-07-2022,2163,128
SP21,G1,P01,16-09-2022,2142,179
SP04,G5,P01,28-01-2023,5698,518
SP11,G4,P21,05-01-2023,3206,229
SP18,G4,P11,07-08-2023,1463,77
SP02,G6,P21,24-08-2023,6272,448
SP19,G6,P17,01-10-2022,3990,307
SP11,G5,P16,16-10-2022,6958,994
SP20,G5,P20,25-07-2022,9478,527
SP24,G6,P20,09-05-2023,16877,1055
SP11,G4,P09,21-03-2023,3689,462
SP03,G3,P15,29-09-2022,6825,273
SP03,G6,P22,29-05-2023,3591,164
SP10,G1,P22,17-05-2023,2002,88
SP11,G2,P22,17-09-2023,77,4
SP11,G2,P18,15-04-2023,11186,1119
SP18,G4,P15,08-05-2023,12600,504
SP08,G1,P12,27-07-2023,4613,201
SP19,G6,P18,09-08-2022,987,99
SP22,G6,P02,10-12-2022,2247,94
SP25,G6,P19,22-08-2023,10150,484
SP20,G1,P07,28-07-2022,1981,91
SP07,G6,P07,22-12-2022,3885,162
SP13,G2,P12,30-03-2023,8666,362
SP20,G1,P12,19-10-2022,11263,451
SP23,G2,P15,04-02-2023,3913,164
SP18,G2,P16,30-09-2022,24367,3481
SP16,G6,P12,12-02-2023,903,40
SP09,G6,P22,23-05-2023,14560,662
SP25,G2,P12,02-09-2022,1211,49
SP01,G6,P14,03-09-2022,539,77
SP04,G5,P06,16-09-2023,6468,462
SP04,G2,P11,02-05-2023,1911,96
SP16,G4,P19,10-09-2023,3353,140
SP03,G4,P13,24-12-2022,1225,62
SP03,G2,P03,02-01-2023,9758,751
SP07,G3,P13,01-08-2023,11571,579
SP05,G1,P07,11-07-2022,6755,294
SP08,G4,P08,15-04-2023,5285,378
SP14,G4,P02,05-09-2022,6587,244
SP03,G3,P09,17-12-2022,6426,714
SP14,G5,P04,28-02-2023,5082,318
SP25,G3,P09,02-05-2023,5005,501
SP24,G4,P02,28-07-2022,2814,109
SP01,G1,P02,23-12-2022,3059,118
SP05,G1,P17,13-02-2023,3969,397
SP01,G4,P14,10-08-2023,4753,595
SP05,G5,P14,26-08-2022,6314,790
SP19,G4,P07,12-04-2023,11578,527
SP15,G1,P09,12-07-2023,1582,176
SP23,G6,P20,01-08-2022,13930,871
SP15,G2,P01,03-03-2023,11585,966
SP02,G3,P02,14-03-2023,6216,240
SP19,G5,P07,08-10-2022,14021,585
SP07,G1,P19,04-09-2022,12537,523
SP13,G1,P09,08-05-2023,7791,780
SP10,G4,P14,24-08-2023,5453,546
SP05,G2,P01,10-09-2022,672,56
SP02,G6,P16,19-08-2022,5635,627
SP06,G3,P19,16-03-2023,378,18
SP19,G5,P22,06-06-2023,7518,301
SP18,G5,P22,28-02-2023,3535,148
SP24,G5,P15,13-02-2023,3892,145
SP01,G2,P10,19-11-2022,7994,400
SP17,G3,P17,21-11-2022,5012,386
SP25,G2,P18,22-01-2023,8575,953
SP10,G6,P04,11-07-2022,11354,668
SP20,G2,P22,26-08-2022,15883,722
SP25,G5,P14,25-07-2023,7959,796
SP19,G5,P15,27-02-2023,2681,104
SP04,G6,P06,30-11-2022,12103,807
SP21,G6,P01,12-04-2023,6629,737
SP14,G2,P11,03-06-2023,5677,299
SP11,G1,P15,03-06-2023,7924,317
SP18,G6,P20,20-07-2023,9723,541
SP12,G3,P11,26-07-2022,7245,330
SP07,G2,P03,01-03-2023,2422,221
SP22,G4,P03,30-05-2023,4109,374
SP12,G1,P10,10-11-2022,1477,83
SP04,G6,P02,14-06-2023,11669,487
SP03,G6,P02,27-04-2023,3682,142
SP12,G5,P15,02-10-2022,798,34
SP14,G2,P09,10-08-2023,13139,1314
SP07,G3,P07,14-06-2023,6902,301
SP13,G4,P14,14-03-2023,2835,355
SP14,G5,P09,30-09-2022,13258,1326
SP08,G2,P06,28-02-2023,2212,158
SP25,G5,P20,17-08-2022,8211,514
SP07,G5,P08,07-12-2022,2261,174
SP09,G6,P19,19-02-2023,4081,178
SP21,G6,P13,29-09-2022,4977,237
SP01,G6,P16,08-10-2022,2821,353
SP01,G3,P19,17-06-2023,8064,367
SP04,G6,P07,19-02-2023,7987,333
SP18,G5,P12,15-09-2023,11732,534
SP18,G2,P14,10-08-2022,1162,130
SP21,G4,P13,12-02-2023,4858,232
SP21,G3,P20,10-09-2022,1722,115
SP12,G2,P07,12-04-2023,9394,409
SP24,G1,P19,05-10-2022,1092,52
SP09,G3,P05,20-01-2023,10143,634
SP06,G2,P09,19-11-2022,7070,643
SP06,G3,P15,04-04-2023,4375,163
SP04,G1,P16,04-08-2022,6713,840
SP24,G3,P11,12-10-2022,308,14
SP10,G1,P08,28-02-2023,5229,403
SP08,G4,P18,11-08-2023,1806,181
SP18,G3,P06,03-06-2023,4249,304
SP19,G2,P05,02-06-2023,7742,484
SP09,G5,P13,02-08-2022,868,42
SP14,G5,P07,08-10-2022,9793,446
SP21,G4,P02,24-06-2023,770,33
SP21,G5,P04,30-09-2023,7595,475
SP06,G1,P05,05-07-2022,13237,779
SP17,G6,P20,26-05-2023,2639,165
SP15,G4,P21,14-08-2023,2730,182
SP07,G6,P08,20-02-2023,9786,816
SP08,G5,P10,26-09-2022,6671,393
SP22,G5,P12,04-08-2022,12565,547
SP08,G1,P10,04-07-2023,12565,740
SP05,G2,P10,29-06-2023,2982,166
SP24,G3,P08,22-06-2023,5957,426
SP04,G2,P01,10-09-2022,16919,1880
SP10,G6,P06,23-09-2022,4200,248
SP13,G4,P22,01-04-2023,5747,240
SP01,G3,P13,21-04-2023,19103,1006
SP10,G5,P07,16-09-2023,8547,342
SP22,G3,P19,23-10-2022,7805,340
SP09,G5,P17,07-09-2023,3927,303
SP07,G6,P21,15-06-2023,1659,104
SP05,G5,P11,22-09-2023,3038,160
SP20,G2,P11,17-02-2023,882,45
SP18,G2,P17,08-07-2022,7595,585
SP25,G3,P04,15-03-2023,21861,1286
SP22,G4,P20,12-07-2023,1694,113
SP12,G4,P01,04-05-2023,7077,644
SP18,G5,P16,21-07-2022,6461,718
SP08,G1,P04,08-06-2023,2471,165
SP16,G1,P02,26-07-2022,2114,82
SP18,G2,P12,09-05-2023,8771,382
SP14,G4,P21,07-08-2023,4641,357
SP14,G4,P17,06-03-2023,1141,115
SP22,G4,P09,19-04-2023,7581,690
SP20,G5,P15,01-04-2023,10325,431
SP15,G1,P12,13-07-2023,6370,290
SP06,G5,P21,08-03-2023,3507,270
SP15,G1,P02,11-09-2022,35,2
SP05,G3,P02,11-07-2023,8316,320
SP06,G6,P14,02-01-2023,11018,1574
SP22,G5,P11,09-09-2023,2072,104
SP17,G1,P12,28-07-2022,4718,215
SP12,G4,P21,24-06-2023,5432,363
SP18,G5,P01,21-11-2022,4606,419
SP11,G2,P01,20-03-2023,8267,919
SP14,G6,P22,01-03-2023,7511,342
SP08,G6,P08,17-08-2023,5166,431
SP25,G6,P06,01-08-2022,11970,798
SP20,G5,P03,23-02-2023,8540,657
SP23,G1,P02,20-07-2023,6573,274
SP15,G2,P12,24-02-2023,2058,90
SP25,G1,P09,21-12-2022,4949,550
SP10,G3,P14,15-05-2023,5516,613
SP02,G5,P18,23-09-2023,6566,657
SP21,G1,P09,02-09-2022,4270,389
SP11,G1,P21,15-03-2023,2219,171
SP15,G5,P20,28-02-2023,2219,131
SP12,G2,P15,11-11-2022,10262,381
SP17,G2,P05,18-05-2023,3248,171
SP03,G6,P01,28-04-2023,5292,530
SP14,G6,P03,19-10-2022,10171,925
SP17,G2,P07,27-04-2023,1225,49
SP10,G1,P06,07-08-2023,847,57
SP21,G4,P03,26-09-2022,2317,166
SP18,G6,P21,15-08-2022,1757,110
SP02,G5,P22,21-10-2022,10808,451
SP17,G1,P09,08-10-2022,980,109
SP10,G2,P05,14-03-2023,8323,439
SP13,G5,P18,15-01-2023,6594,825
SP13,G3,P05,08-01-2023,2835,167
SP15,G6,P11,16-08-2022,9695,485
SP20,G1,P08,25-07-2022,861,67
SP12,G2,P03,26-09-2022,6447,538
SP12,G1,P14,17-09-2022,4487,561
SP24,G4,P17,18-04-2023,1400,117
SP10,G1,P04,08-01-2023,7252,427
SP06,G6,P01,03-05-2023,1988,199
SP25,G2,P10,22-09-2022,3346,168
SP18,G1,P03,29-10-2022,9625,875
SP13,G4,P04,12-11-2022,546,35
SP04,G6,P11,26-02-2023,5845,293
SP23,G6,P11,22-03-2023,6930,330
SP17,G4,P20,21-11-2022,9303,548
SP05,G1,P01,24-07-2023,8099,900
SP09,G4,P10,14-12-2022,7777,433
SP18,G1,P11,21-04-2023,24451,1112
SP09,G1,P09,06-06-2023,2926,326
SP06,G2,P03,09-01-2023,2107,163
SP05,G2,P05,10-09-2022,1428,84
SP22,G5,P17,07-11-2022,8078,674
SP25,G4,P12,30-05-2023,5880,236
SP09,G2,P04,06-07-2023,5586,311
SP20,G3,P11,22-05-2023,805,37
SP19,G3,P01,27-04-2023,9429,858
SP13,G4,P12,15-01-2023,1631,75
SP21,G5,P18,15-09-2022,812,116
SP05,G3,P11,08-09-2023,1792,95
SP02,G4,P15,07-06-2023,2177,91
SP06,G5,P04,14-01-2023,7749,431
SP10,G5,P10,26-07-2022,10591,558
SP08,G2,P08,11-05-2023,6230,520
SP05,G5,P17,02-09-2023,6447,645
SP11,G5,P01,15-04-2023,5775,482
SP03,G3,P02,24-07-2023,7574,316
SP17,G3,P05,18-09-2023,2338,124
SP14,G5,P14,16-09-2023,6475,925
SP13,G3,P07,24-12-2022,20580,858
SP20,G5,P21,03-09-2023,1463,113
SP16,G6,P14,16-08-2022,854,95
SP15,G6,P08,11-09-2022,1463,133
SP02,G6,P19,10-09-2022,21406,892
SP04,G3,P22,30-03-2023,8967,374
SP22,G1,P09,19-10-2022,1400,140
SP14,G3,P13,08-12-2022,4571,229
SP02,G4,P21,07-08-2023,4725,338
SP21,G5,P16,28-07-2023,3745,535
SP23,G1,P17,08-03-2023,539,54
SP25,G5,P05,29-05-2023,4662,246
SP05,G5,P02,11-04-2023,6209,230
SP11,G2,P10,08-12-2022,777,41
SP19,G4,P16,05-11-2022,1785,199
SP24,G5,P08,10-07-2023,3346,279
SP05,G5,P10,16-08-2023,6398,356
SP23,G6,P05,20-07-2023,1477,87
SP13,G1,P08,28-02-2023,13314,1211
SP16,G3,P11,28-10-2022,9226,440
SP22,G6,P15,25-12-2022,10514,439
SP06,G4,P10,16-09-2023,1855,110
SP05,G4,P16,18-08-2022,7266,808
SP06,G2,P08,15-09-2023,7882,607
SP12,G6,P14,02-08-2022,1456,182
SP05,G6,P16,20-07-2022,4249,473
SP04,G2,P05,30-06-2023,5719,301
SP01,G4,P17,24-07-2023,10479,953
SP13,G3,P12,10-11-2022,11445,521
SP12,G3,P07,13-01-2023,4067,163
SP07,G3,P18,23-02-2023,5586,798
SP24,G5,P01,08-08-2022,5271,480
SP02,G1,P07,25-02-2023,16380,656
SP07,G3,P06,28-02-2023,3178,212
SP22,G2,P04,28-02-2023,14,1
SP11,G6,P09,25-09-2022,2254,226
SP17,G5,P10,10-08-2022,3045,170
SP11,G2,P08,14-10-2022,8512,710
SP22,G2,P14,05-01-2023,3213,459
SP03,G5,P18,17-11-2022,2226,223
SP18,G6,P04,29-05-2023,8176,455
SP01,G6,P09,19-07-2023,1792,180
SP12,G3,P08,30-03-2023,4221,384
SP10,G4,P22,04-04-2023,7217,314
SP17,G5,P01,05-04-2023,15463,1406
SP07,G6,P12,06-11-2022,11837,515
SP25,G2,P22,09-09-2023,1456,67
SP11,G6,P19,19-04-2023,2807,123
SP03,G3,P06,28-02-2023,4326,289
SP10,G5,P20,26-02-2023,5852,326
SP23,G2,P08,04-08-2023,9415,856
SP06,G6,P04,21-11-2022,5936,396
SP13,G2,P17,19-11-2022,3003,231
SP01,G5,P10,04-05-2023,18186,1011
SP20,G6,P16,10-05-2023,2149,269
SP07,G6,P22,19-04-2023,6552,285
SP17,G3,P15,08-10-2022,2065,77
SP13,G3,P16,21-07-2023,5166,738
SP18,G4,P02,10-05-2023,7924,331
SP18,G5,P18,27-04-2023,10017,1113
SP07,G4,P09,08-09-2023,3045,381
SP21,G3,P17,13-01-2023,2681,244
SP14,G3,P03,16-02-2023,3262,251
SP23,G2,P10,15-08-2023,3927,219
SP04,G6,P10,12-09-2022,5187,289
SP13,G6,P20,13-04-2023,6664,392
SP24,G1,P22,29-05-2023,17864,745
SP25,G2,P09,14-09-2023,5929,659
SP22,G2,P21,18-12-2022,20601,1585
SP06,G6,P03,22-08-2022,4284,357
SP10,G3,P03,03-08-2022,3584,256
SP21,G4,P14,27-03-2023,10150,1450
SP09,G3,P20,09-08-2023,763,48
SP17,G1,P02,14-10-2022,3500,146
SP11,G6,P03,08-05-2023,11529,824
SP24,G1,P09,01-06-2023,1729,193
SP16,G5,P21,27-04-2023,2961,228
SP15,G6,P06,28-10-2022,9520,635
SP25,G5,P19,20-02-2023,4711,197
SP21,G4,P16,15-05-2023,4725,591
SP09,G6,P20,11-05-2023,21,2
SP09,G6,P10,25-09-2022,2366,125
SP08,G4,P15,15-12-2022,5810,224
SP01,G3,P08,30-03-2023,7693,700
SP22,G4,P04,01-06-2023,5201,326
SP06,G3,P10,30-09-2023,784,44
SP14,G1,P02,25-11-2022,1729,70
SP15,G2,P11,19-02-2023,3304,166
SP11,G6,P16,14-07-2023,973,122
SP25,G6,P22,18-09-2023,2051,94
SP02,G1,P18,27-04-2023,2681,269
SP24,G2,P18,11-07-2022,3395,340
SP02,G5,P16,28-02-2023,455,57
SP22,G2,P16,06-10-2022,2555,320
SP14,G6,P16,10-09-2022,7448,1242
SP08,G6,P15,28-08-2023,4179,155
SP09,G5,P09,22-08-2022,2709,271
SP13,G1,P14,01-06-2023,504,56
SP10,G3,P17,14-01-2023,1918,160
SP19,G2,P19,03-05-2023,7861,375
SP12,G3,P03,07-11-2022,1701,155
SP15,G3,P11,08-05-2023,2688,142
SP23,G5,P22,04-08-2022,5705,229
SP18,G3,P02,03-12-2022,2506,93
SP10,G4,P15,13-07-2022,5278,203
SP20,G2,P02,18-08-2023,2310,89
SP21,G6,P21,28-09-2023,3794,253
SP16,G5,P22,17-02-2023,7553,329
SP11,G3,P12,17-03-2023,5747,230
SP05,G2,P02,25-07-2023,574,22
SP20,G5,P18,27-04-2023,5068,507
SP22,G2,P10,12-02-2023,3367,169
SP14,G1,P09,20-01-2023,112,12
SP15,G1,P17,04-08-2022,4046,312
SP19,G6,P01,16-09-2022,4144,377
SP21,G2,P06,20-01-2023,3626,242
SP21,G2,P03,15-05-2023,3514,293
SP03,G2,P21,27-07-2023,1323,102
SP22,G5,P02,29-12-2022,9954,369
SP04,G5,P12,13-02-2023,4697,196
SP21,G1,P05,03-02-2023,6671,371
SP10,G4,P08,16-05-2023,6153,474
SP15,G1,P20,15-09-2022,4102,242
SP22,G1,P08,25-07-2023,1148,82
SP10,G2,P17,18-07-2023,140,13
SP03,G4,P03,06-03-2023,812,68
SP03,G6,P08,24-03-2023,5649,435
SP12,G3,P02,07-08-2023,7021,281
SP07,G5,P07,12-04-2023,4172,182
SP03,G3,P08,11-05-2023,1624,148
SP01,G3,P16,19-08-2022,1918,274
SP16,G2,P20,15-09-2023,2114,133
SP02,G1,P13,11-08-2023,3346,160
SP25,G2,P04,15-01-2023,14812,926
SP20,G3,P02,23-01-2023,8092,300
SP01,G6,P05,17-02-2023,5355,298
SP10,G2,P09,24-06-2023,9289,1162
SP07,G2,P20,01-09-2022,7455,466
SP12,G4,P19,03-06-2023,224,11
SP10,G1,P10,25-02-2023,19929,1049
SP09,G6,P07,09-03-2023,4746,198
SP05,G6,P04,07-08-2023,7245,403
SP24,G2,P04,07-11-2022,9079,606
SP07,G2,P22,30-09-2022,4445,194
SP14,G6,P01,01-09-2023,2786,310
SP15,G5,P12,29-06-2023,2737,110
SP13,G5,P13,17-09-2023,3248,163
SP18,G6,P16,28-04-2023,378,48
SP18,G5,P03,19-09-2022,11942,996
SP25,G1,P02,28-10-2022,13125,505
SP18,G6,P11,12-05-2023,2268,120
SP20,G3,P18,14-10-2022,6244,625
SP22,G5,P10,28-09-2023,3759,188
SP20,G2,P08,30-06-2023,8400,647
SP24,G1,P16,05-08-2022,5516,690
SP07,G6,P09,22-10-2022,11382,1035
SP21,G2,P04,11-05-2023,3080,172
SP11,G1,P13,07-10-2022,112,6
SP21,G2,P02,04-11-2022,1540,65
SP15,G2,P10,01-04-2023,7259,427
SP12,G1,P17,06-07-2023,1519,152
SP04,G2,P17,15-06-2023,4305,332
SP08,G3,P13,23-12-2022,4354,230
SP09,G6,P14,30-11-2022,5859,586
SP05,G1,P21,29-04-2023,4249,304
SP12,G3,P22,11-11-2022,3906,170
SP03,G2,P16,29-05-2023,8260,918
SP17,G3,P11,07-10-2022,2317,122
SP14,G1,P04,12-02-2023,10948,609
SP13,G2,P02,09-05-2023,2184,84
SP09,G5,P11,30-06-2023,616,31
SP14,G2,P04,29-09-2022,1302,82
SP16,G5,P10,29-12-2022,553,33
SP23,G3,P04,16-10-2022,15022,939
SP21,G5,P10,29-09-2023,196,11
SP04,G1,P22,27-07-2022,1855,81
SP10,G1,P17,25-07-2022,5789,579
SP15,G3,P10,22-12-2022,1246,66
SP01,G5,P03,18-07-2023,7245,558
SP02,G6,P10,12-10-2022,6832,380
SP13,G2,P16,22-03-2023,8827,1472
SP16,G2,P18,16-08-2023,8547,1069
SP24,G4,P06,19-02-2023,3556,254
SP06,G3,P02,27-04-2023,8848,328
SP04,G2,P13,03-09-2023,336,18
SP22,G4,P08,23-09-2022,5383,449
SP24,G2,P02,06-02-2023,3395,126
SP22,G4,P07,27-07-2023,2408,101
SP19,G5,P09,14-01-2023,15176,1518
SP17,G4,P17,18-05-2023,1162,117
SP14,G4,P13,18-04-2023,6244,284
SP08,G6,P10,30-06-2023,2891,161
SP03,G1,P11,25-07-2023,7336,350
SP19,G5,P06,10-05-2023,1680,99
SP12,G4,P07,11-07-2023,378,18
SP18,G3,P05,03-05-2023,1589,100
SP10,G3,P13,14-08-2023,2254,113
SP25,G5,P03,21-06-2023,19621,1784
SP03,G4,P17,29-09-2023,8085,622
SP25,G5,P02,03-12-2022,4816,179
SP19,G6,P16,23-08-2023,168,19
SP03,G3,P12,02-09-2022,12565,524
SP07,G5,P20,20-11-2022,2247,133
SP10,G3,P08,23-02-2023,11452,881
SP17,G3,P01,14-11-2022,13559,1507
SP01,G6,P08,29-09-2023,420,35
SP20,G2,P07,15-03-2023,7560,329
SP19,G1,P15,04-07-2022,4025,155
SP01,G3,P15,20-07-2023,9856,380
SP15,G6,P03,27-11-2022,154,11
SP19,G6,P04,14-07-2022,11123,655
SP06,G2,P14,12-07-2023,2366,263
SP23,G4,P21,18-07-2023,7000,438
SP16,G1,P20,05-01-2023,7553,473
SP23,G3,P06,26-01-2023,1407,94
SP03,G4,P06,19-10-2022,7875,464
SP07,G1,P10,11-07-2023,16856,888
SP06,G4,P09,04-08-2022,8393,1050
SP03,G5,P11,21-11-2022,9135,457
SP03,G6,P14,02-12-2022,13083,1309
SP03,G6,P06,18-04-2023,4851,324
SP24,G5,P12,07-07-2023,679,28
SP08,G3,P09,24-07-2023,7903,719
SP20,G1,P17,13-07-2022,8687,724
SP05,G3,P13,07-01-2023,1974,90
SP11,G6,P22,03-08-2022,9954,415
SP06,G5,P16,10-06-2023,4550,506
SP08,G6,P12,22-10-2022,1386,58
SP22,G2,P19,09-12-2022,1344,62
SP19,G6,P05,28-06-2023,889,47
SP17,G6,P14,14-03-2023,10220,1022
SP09,G2,P09,25-02-2023,1085,99
